TRIP_ID,CALL_TYPE,ORIGIN_CALL,ORIGIN_STAND,TAXI_ID,TIMESTAMP,DAY_TYPE,POLYLINE,Destination Latitude,Destination Longitude,Place ID,Place Name,Number of Places Passed By
1.37e+18,B,,36.0,20000697,1372670535,A,"[[-8.649522, 41.15421], [-8.650188, 41.15421], [-8.65035, 41.153841], [-8.649378, 41.154039], [-8.648982, 41.154138], [-8.648739, 41.154165], [-8.648091, 41.154507], [-8.647056, 41.155497], [-8.64567, 41.156658], [-8.645382, 41.158035], [-8.645841, 41.157171], [-8.647416, 41.158935], [-8.648883, 41.160654], [-8.648676, 41.163363], [-8.645229, 41.16537], [-8.641242, 41.167782], [-8.637489, 41.170455], [-8.632818, 41.171805], [-8.627634, 41.172849], [-8.622342, 41.17338], [-8.617347, 41.173902], [-8.612226, 41.17446], [-8.607789, 41.173074], [-8.606286, 41.17176], [-8.606079, 41.171643], [-8.604603, 41.171166], [-8.604621, 41.172786], [-8.605521, 41.17311], [-8.605521, 41.173686], [-8.604279, 41.17365], [-8.603667, 41.173614], [-8.603676, 41.173632]]",41.173632,-8.603676,49,Pólo Universitário,32
1.37e+18,A,6806.0,,20000017,1372672070,A,"[[-8.572986, 41.163084], [-8.573175, 41.162985], [-8.574732, 41.162436], [-8.575803, 41.163525], [-8.57655, 41.164992], [-8.577423, 41.165838], [-8.578323, 41.166117], [-8.578674, 41.166072], [-8.578962, 41.165937]]",41.165937,-8.578962,26,Corujeira,9
1.37e+18,C,,,20000137,1372667687,A,"[[-8.61687, 41.162418], [-8.616807, 41.162409], [-8.616924, 41.162301], [-8.616969, 41.162292], [-8.617005, 41.162292], [-8.616969, 41.162265], [-8.616942, 41.162274], [-8.616924, 41.16231], [-8.616915, 41.162364], [-8.616915, 41.162382], [-8.616906, 41.162373], [-8.616924, 41.162337], [-8.616933, 41.162337], [-8.616906, 41.162355], [-8.616888, 41.162382], [-8.61687, 41.162445], [-8.616879, 41.162445], [-8.616897, 41.162391], [-8.616843, 41.162391], [-8.616789, 41.1624], [-8.61624, 41.162337], [-8.614647, 41.162166], [-8.614458, 41.162076], [-8.613675, 41.161941], [-8.612874, 41.161878], [-8.611983, 41.161779], [-8.610966, 41.161662], [-8.609742, 41.161356], [-8.60994, 41.160321], [-8.60985, 41.158989], [-8.609859, 41.15781], [-8.609868, 41.156685], [-8.609904, 41.155353], [-8.609751, 41.154156], [-8.609886, 41.153895], [-8.609895, 41.153886], [-8.609886, 41.153913], [-8.60985, 41.153742], [-8.609841, 41.152149], [-8.61048, 41.151312], [-8.610786, 41.150484], [-8.61138, 41.14917], [-8.612217, 41.148045], [-8.612829, 41.148072], [-8.622063, 41.147595], [-8.622117, 41.147631], [-8.622216, 41.147595], [-8.622324, 41.147469], [-8.622297, 41.147514], [-8.622288, 41.147532]]",41.147532,-8.622288,18,Carregal,50
1.37e+18,A,2002.0,,20000251,1372667140,A,"[[-8.583174, 41.164803], [-8.583138, 41.164785], [-8.583102, 41.164785], [-8.583111, 41.164785], [-8.583102, 41.164785], [-8.583066, 41.164776], [-8.583156, 41.164758], [-8.583147, 41.164731], [-8.583156, 41.164704], [-8.583138, 41.164704], [-8.583129, 41.164695], [-8.583129, 41.164677], [-8.583147, 41.16465], [-8.583138, 41.16465], [-8.58312, 41.164677], [-8.58312, 41.164695], [-8.583093, 41.164713], [-8.583075, 41.164731], [-8.58303, 41.164767], [-8.583012, 41.164785], [-8.583066, 41.164785], [-8.583057, 41.164785], [-8.582949, 41.164785], [-8.583057, 41.164767], [-8.583201, 41.164758], [-8.583219, 41.16474], [-8.583156, 41.16474], [-8.583129, 41.16474], [-8.583147, 41.164767], [-8.583129, 41.164767], [-8.582994, 41.164506], [-8.58294, 41.164524], [-8.582832, 41.165235], [-8.582202, 41.165613], [-8.583867, 41.164848], [-8.584947, 41.163705], [-8.586, 41.161806], [-8.58492, 41.159889], [-8.584623, 41.15898], [-8.585487, 41.157891], [-8.586441, 41.157639], [-8.58861, 41.157342], [-8.590653, 41.156802], [-8.591139, 41.156496], [-8.591121, 41.156469], [-8.591139, 41.156307], [-8.591571, 41.155668], [-8.591094, 41.155101], [-8.591085, 41.15385], [-8.591787, 41.152788], [-8.592633, 41.151429], [-8.593371, 41.151078], [-8.593362, 41.15106], [-8.593362, 41.15106], [-8.594217, 41.150862], [-8.594964, 41.150394], [-8.595513, 41.150124], [-8.597142, 41.149206], [-8.597808, 41.148792], [-8.598411, 41.148441], [-8.599689, 41.148621], [-8.600058, 41.148657], [-8.600373, 41.148666], [-8.600562, 41.147631], [-8.60004, 41.147604], [-8.599815, 41.147199], [-8.599554, 41.146542], [-8.599311, 41.146065], [-8.600454, 41.145876], [-8.601453, 41.145786], [-8.60148, 41.145426], [-8.600922, 41.145075], [-8.600697, 41.144769], [-8.600634, 41.144787], [-8.599869, 41.144238], [-8.599212, 41.144373], [-8.598456, 41.144706], [-8.598159, 41.145435], [-8.598168, 41.145633], [-8.598159, 41.145651], [-8.59824, 41.145642], [-8.598168, 41.145597], [-8.598114, 41.145588], [-8.598087, 41.145606], [-8.598357, 41.146182], [-8.598735, 41.14701], [-8.599068, 41.147802], [-8.599068, 41.147937], [-8.599068, 41.147955], [-8.599068, 41.147973], [-8.598987, 41.148081], [-8.59869, 41.148297], [-8.598609, 41.14836], [-8.5986, 41.14836], [-8.598546, 41.148369], [-8.598429, 41.148765], [-8.598645, 41.149404], [-8.598105, 41.150286], [-8.597115, 41.15196], [-8.595999, 41.154075], [-8.595621, 41.154543], [-8.595612, 41.15466], [-8.595594, 41.15475], [-8.595432, 41.15493], [-8.594658, 41.15619], [-8.59374, 41.157846], [-8.592633, 41.159709], [-8.591625, 41.161356], [-8.590806, 41.162418], [-8.590104, 41.163273], [-8.589015, 41.164866], [-8.588772, 41.165631], [-8.588691, 41.165829], [-8.588106, 41.167215], [-8.587737, 41.168079], [-8.588475, 41.168871], [-8.590239, 41.169033], [-8.59257, 41.1705], [-8.594748, 41.172588], [-8.593605, 41.175684], [-8.593092, 41.17896], [-8.593038, 41.182461], [-8.594046, 41.185584], [-8.59473, 41.188005], [-8.593722, 41.190489], [-8.591787, 41.192928], [-8.590329, 41.194728], [-8.588277, 41.195484], [-8.586585, 41.197437], [-8.583435, 41.198679], [-8.579628, 41.199075], [-8.572689, 41.198508], [-8.569476, 41.199219], [-8.566362, 41.20074], [-8.562771, 41.201595], [-8.559144, 41.201343], [-8.55567, 41.200911], [-8.553384, 41.200236], [-8.552934, 41.202009], [-8.551134, 41.203017], [-8.549262, 41.203971], [-8.547489, 41.205186], [-8.544717, 41.205447], [-8.544195, 41.205051], [-8.543628, 41.203944]]",41.203944,-8.543628,6,Areosa,145
1.37e+18,B,,12.0,20000108,1372670390,A,"[[-8.630802, 41.154957], [-8.630784, 41.154885], [-8.631558, 41.154219], [-8.632395, 41.153184], [-8.632503, 41.152842], [-8.6328, 41.152716], [-8.634357, 41.152518], [-8.635977, 41.152554], [-8.637273, 41.153013], [-8.638515, 41.153193], [-8.638335, 41.154048], [-8.637615, 41.155488], [-8.636796, 41.157153], [-8.636049, 41.158566], [-8.635968, 41.158836], [-8.636733, 41.159286], [-8.638632, 41.159538], [-8.638866, 41.15961], [-8.63892, 41.159421], [-8.638578, 41.159142]]",41.159142,-8.638578,59,Tenente Valadim,20
1.37e+18,B,,18.0,20000310,1372670043,A,"[[-8.61993, 41.147964], [-8.619948, 41.147946], [-8.619966, 41.147892], [-8.620326, 41.147649], [-8.620452, 41.147964], [-8.620713, 41.148855], [-8.620866, 41.149944], [-8.621028, 41.151177], [-8.621199, 41.151672], [-8.620911, 41.152464], [-8.621118, 41.153562], [-8.621019, 41.154813], [-8.620848, 41.156505], [-8.621046, 41.157414], [-8.621208, 41.157603], [-8.622315, 41.158035], [-8.623899, 41.158971], [-8.623305, 41.159403], [-8.622378, 41.160348], [-8.621352, 41.160294], [-8.621127, 41.160537], [-8.62083, 41.161356], [-8.619642, 41.161599], [-8.618013, 41.16186], [-8.616573, 41.162211], [-8.616258, 41.163264], [-8.616258, 41.163264], [-8.616339, 41.163687], [-8.616177, 41.164362], [-8.616177, 41.164416], [-8.616159, 41.164407]]",41.164407,-8.616159,11,Bom Pastor,31
1.37e+18,B,,21.0,20000151,1372667811,A,"[[-8.628777, 41.161059], [-8.628723, 41.161014], [-8.628444, 41.160645], [-8.628741, 41.159592], [-8.629479, 41.1588], [-8.630127, 41.158593], [-8.630352, 41.157909], [-8.630064, 41.157252], [-8.629452, 41.156703], [-8.62983, 41.15556], [-8.630829, 41.154822], [-8.632251, 41.153688], [-8.632503, 41.152815], [-8.632494, 41.152824], [-8.632503, 41.152824], [-8.632503, 41.152815], [-8.632746, 41.152734], [-8.633736, 41.152608], [-8.635671, 41.152464], [-8.636823, 41.152716], [-8.636994, 41.152815], [-8.637822, 41.153004], [-8.637849, 41.153004], [-8.638353, 41.153112], [-8.639289, 41.153301], [-8.641395, 41.153805], [-8.643051, 41.154327], [-8.643402, 41.154417], [-8.643879, 41.154525], [-8.64621, 41.154273], [-8.648262, 41.154282], [-8.649711, 41.154165], [-8.650809, 41.153364], [-8.651079, 41.15304], [-8.652186, 41.152374], [-8.654256, 41.152248], [-8.655804, 41.151897], [-8.656101, 41.151681], [-8.65755, 41.151078], [-8.659314, 41.15061], [-8.661132, 41.150412], [-8.661951, 41.150457], [-8.661978, 41.150457], [-8.661987, 41.150457], [-8.663211, 41.150493], [-8.665416, 41.150808], [-8.667972, 41.151735], [-8.670294, 41.152995], [-8.671257, 41.153886], [-8.671248, 41.153958], [-8.671248, 41.154039]]",41.154039,-8.671248,40,Mercado da Foz,51
1.37e+18,C,,,20000163,1372667218,A,"[[-8.650746, 41.174289], [-8.652915, 41.176107], [-8.653581, 41.176773], [-8.653599, 41.176773], [-8.653563, 41.176782], [-8.653536, 41.176782], [-8.65377, 41.176953], [-8.65413, 41.177205], [-8.654319, 41.17734], [-8.654571, 41.177547], [-8.654769, 41.177763], [-8.65485, 41.177835], [-8.654895, 41.178033], [-8.652969, 41.178834], [-8.652798, 41.180823], [-8.653122, 41.181939], [-8.654166, 41.181831], [-8.654256, 41.180868], [-8.653923, 41.180013], [-8.652744, 41.18004], [-8.652627, 41.179635], [-8.652654, 41.180112], [-8.653122, 41.18193], [-8.655192, 41.181651], [-8.657055, 41.180751], [-8.656092, 41.179239], [-8.653833, 41.179923], [-8.653734, 41.179698], [-8.653761, 41.179662], [-8.653743, 41.179617], [-8.653761, 41.179572], [-8.653752, 41.179572], [-8.65377, 41.179554], [-8.653788, 41.179563], [-8.653815, 41.17959], [-8.653833, 41.179599], [-8.653842, 41.17959], [-8.653851, 41.179581], [-8.653851, 41.179572], [-8.653869, 41.179554], [-8.653851, 41.179554], [-8.65386, 41.179581], [-8.653824, 41.179572], [-8.653788, 41.179581], [-8.653752, 41.179572], [-8.653761, 41.17959], [-8.653779, 41.179599], [-8.653797, 41.179608], [-8.653833, 41.179617], [-8.653842, 41.179626], [-8.653851, 41.179617], [-8.654085, 41.179572], [-8.652942, 41.180085], [-8.652645, 41.179131], [-8.654454, 41.178384], [-8.655804, 41.178204], [-8.654976, 41.177331], [-8.653338, 41.176062], [-8.650719, 41.174082], [-8.648028, 41.171913], [-8.645301, 41.16969], [-8.64252, 41.167377], [-8.640801, 41.165964], [-8.639892, 41.164893], [-8.639325, 41.165325], [-8.641512, 41.166738], [-8.643843, 41.168637], [-8.64639, 41.170698], [-8.648775, 41.17266], [-8.650971, 41.174415], [-8.653068, 41.176278], [-8.653554, 41.176782], [-8.653536, 41.176755], [-8.653536, 41.176755], [-8.653545, 41.176755], [-8.653554, 41.176755], [-8.653545, 41.176764], [-8.653527, 41.176755], [-8.653518, 41.176746], [-8.653518, 41.176746], [-8.653527, 41.176755], [-8.653527, 41.176755], [-8.653536, 41.176755], [-8.653536, 41.176755], [-8.653536, 41.176755], [-8.653545, 41.176746], [-8.653554, 41.176755], [-8.653941, 41.177025], [-8.654562, 41.177511], [-8.654868, 41.177772], [-8.654958, 41.177907], [-8.654976, 41.177961], [-8.655777, 41.178663], [-8.657055, 41.179869], [-8.657451, 41.180391], [-8.658522, 41.181066], [-8.658261, 41.181345], [-8.658234, 41.181399], [-8.658504, 41.181255], [-8.658405, 41.181462], [-8.658702, 41.181435], [-8.658639, 41.181696], [-8.658873, 41.181849], [-8.659215, 41.181849], [-8.659287, 41.181876], [-8.659332, 41.181921], [-8.659359, 41.181957], [-8.659359, 41.181966], [-8.659368, 41.181948], [-8.659341, 41.181921], [-8.659323, 41.181912], [-8.659341, 41.181921], [-8.65935, 41.181957], [-8.65935, 41.181984], [-8.659359, 41.182002], [-8.659368, 41.182002], [-8.659368, 41.181993], [-8.659377, 41.181984], [-8.659377, 41.181993], [-8.659377, 41.182011], [-8.659368, 41.182011], [-8.659386, 41.18202], [-8.659386, 41.182002], [-8.659368, 41.181975], [-8.65935, 41.181966], [-8.659323, 41.181948], [-8.659323, 41.181939], [-8.659314, 41.181939], [-8.659323, 41.181966], [-8.659332, 41.181966], [-8.659323, 41.181957], [-8.659323, 41.18193], [-8.659323, 41.181921]]",41.181921,-8.659323,31,H. Magalhães Lemos,133
1.37e+18,B,,24.0,20000577,1372668122,A,"[[-8.589258, 41.169726], [-8.589006, 41.169708], [-8.587629, 41.169159], [-8.587539, 41.168853], [-8.588583, 41.168808], [-8.589303, 41.168556], [-8.58987, 41.168799], [-8.591886, 41.170005], [-8.594766, 41.171769], [-8.598753, 41.171409], [-8.602857, 41.171454], [-8.606781, 41.172489], [-8.609733, 41.174154], [-8.613702, 41.174523], [-8.618139, 41.173902], [-8.622495, 41.173461], [-8.626761, 41.173056], [-8.631207, 41.172246], [-8.635464, 41.171346], [-8.637939, 41.170383], [-8.640099, 41.168862], [-8.641089, 41.168439], [-8.642214, 41.168322], [-8.643303, 41.168304], [-8.645076, 41.169726], [-8.647533, 41.171607], [-8.650008, 41.173749], [-8.652312, 41.175603], [-8.654274, 41.177277], [-8.654949, 41.17788], [-8.654571, 41.178285], [-8.652519, 41.179212], [-8.652942, 41.181372], [-8.654031, 41.181858], [-8.654265, 41.181021]]",41.181021,-8.654265,47,Pereiró,35
1.37e+18,A,14558.0,,20000432,1372669608,A,"[[-8.647272, 41.163831], [-8.647263, 41.163777], [-8.647245, 41.163228], [-8.647614, 41.161986], [-8.646651, 41.161752], [-8.646408, 41.161356], [-8.646489, 41.161176], [-8.645625, 41.160582], [-8.644077, 41.16024], [-8.644329, 41.159538], [-8.645022, 41.158422], [-8.644311, 41.159601], [-8.644968, 41.158503], [-8.645526, 41.157612], [-8.644203, 41.157558], [-8.643114, 41.157369]]",41.157369,-8.643114,7,Av. Boavista,16
1.37e+18,B,,54.0,20000451,1372667877,A,"[[-8.630253, 41.157549], [-8.630235, 41.15754], [-8.63001, 41.157315], [-8.629254, 41.157], [-8.628876, 41.157018], [-8.628831, 41.157036], [-8.628174, 41.157261], [-8.626788, 41.157333], [-8.625294, 41.157144], [-8.625186, 41.157144], [-8.624907, 41.157], [-8.625141, 41.156253], [-8.625078, 41.155632], [-8.623485, 41.155704], [-8.62308, 41.155794], [-8.621271, 41.155902], [-8.619903, 41.155416], [-8.618094, 41.155083], [-8.615412, 41.154588], [-8.61363, 41.154237], [-8.613648, 41.154219], [-8.613378, 41.154129], [-8.613306, 41.153976], [-8.613252, 41.153769], [-8.611389, 41.153544], [-8.60913, 41.153517], [-8.608059, 41.153427], [-8.606367, 41.15331], [-8.606556, 41.152374], [-8.607078, 41.151753], [-8.607195, 41.151492]]",41.151492,-8.607195,10,Bolhão,31
1.37e+18,B,,18.0,20000280,1372665913,A,"[[-8.619885, 41.147982], [-8.620479, 41.147397], [-8.621964, 41.147577], [-8.622945, 41.147883], [-8.623746, 41.148099], [-8.623773, 41.148099], [-8.624898, 41.148486], [-8.625735, 41.149953], [-8.625969, 41.150691], [-8.625996, 41.15196], [-8.625987, 41.152257], [-8.625996, 41.152293], [-8.626428, 41.153526], [-8.62668, 41.154273], [-8.626716, 41.154381], [-8.627175, 41.155317], [-8.627652, 41.155938], [-8.62821, 41.156352], [-8.628372, 41.156478], [-8.628498, 41.156622], [-8.628588, 41.156766], [-8.628543, 41.156775], [-8.628516, 41.156802], [-8.6283, 41.157234], [-8.627985, 41.157504], [-8.627805, 41.157666], [-8.627985, 41.158197], [-8.628867, 41.158926], [-8.628399, 41.160672], [-8.627787, 41.162418], [-8.627472, 41.163336], [-8.627481, 41.16339], [-8.627463, 41.163408], [-8.627238, 41.164128], [-8.628273, 41.164911], [-8.630613, 41.165091], [-8.630982, 41.164947], [-8.632998, 41.164038], [-8.635284, 41.163939], [-8.637633, 41.164623], [-8.640315, 41.165712], [-8.642826, 41.167764], [-8.64558, 41.170032], [-8.648406, 41.172327], [-8.651187, 41.174676], [-8.65359, 41.176683], [-8.654382, 41.177313], [-8.654364, 41.177304], [-8.65449, 41.177394], [-8.654706, 41.177574], [-8.654886, 41.177727], [-8.655093, 41.178123], [-8.656821, 41.179446], [-8.657316, 41.180211], [-8.658792, 41.179806], [-8.661258, 41.18031], [-8.663157, 41.180751], [-8.663211, 41.181192], [-8.663238, 41.181318], [-8.663337, 41.181399], [-8.663337, 41.18139], [-8.663346, 41.18139]]",41.18139,-8.663346,31,H. Magalhães Lemos,62
1.37e+18,A,2002.0,,20000421,1372670494,A,"[[-8.643762, 41.159169], [-8.643339, 41.159286], [-8.642781, 41.15943], [-8.642718, 41.15952], [-8.642673, 41.159592], [-8.642646, 41.159628], [-8.642088, 41.160024], [-8.641017, 41.159844], [-8.64081, 41.159097], [-8.641332, 41.157468], [-8.64189, 41.155722], [-8.642286, 41.154246], [-8.642304, 41.154246], [-8.641989, 41.153895], [-8.639757, 41.153301], [-8.637696, 41.152815], [-8.637705, 41.152824], [-8.636463, 41.152464], [-8.634483, 41.152392], [-8.632485, 41.152653], [-8.630874, 41.152518], [-8.63091, 41.152527], [-8.630001, 41.152347], [-8.627364, 41.152365], [-8.626464, 41.152518], [-8.626482, 41.152518], [-8.626509, 41.1525], [-8.626536, 41.152473], [-8.625951, 41.151672], [-8.626086, 41.150484], [-8.626113, 41.150421], [-8.625852, 41.14998], [-8.625546, 41.149008], [-8.625582, 41.148882], [-8.625411, 41.14863], [-8.623863, 41.147991], [-8.623008, 41.147775], [-8.622099, 41.147604], [-8.620902, 41.147379], [-8.620416, 41.147154], [-8.620281, 41.14656], [-8.619246, 41.146191], [-8.618067, 41.146353], [-8.617527, 41.145759], [-8.617383, 41.145012], [-8.617329, 41.144958], [-8.615925, 41.145336], [-8.615754, 41.145381], [-8.614872, 41.145732], [-8.614386, 41.146146], [-8.614611, 41.14665], [-8.614647, 41.146659], [-8.61471, 41.146623], [-8.614737, 41.146596]]",41.146596,-8.614737,23,Clérigos,54
1.37e+18,B,,6.0,20000473,1372672434,A,"[[-8.582202, 41.181129], [-8.582031, 41.181057], [-8.582292, 41.180796], [-8.582058, 41.180256], [-8.580114, 41.180382], [-8.576766, 41.180814], [-8.574039, 41.179878], [-8.572635, 41.179365], [-8.571591, 41.178636], [-8.57133, 41.177754], [-8.571006, 41.177052], [-8.571024, 41.177025], [-8.571015, 41.176989]]",41.176989,-8.571015,55,São Roque,13
1.37e+18,B,,49.0,20000186,1372669970,A,"[[-8.602893, 41.179644], [-8.603703, 41.17986], [-8.604432, 41.180112], [-8.604891, 41.180229], [-8.605557, 41.179473], [-8.606709, 41.178141], [-8.607564, 41.177322], [-8.608059, 41.176719], [-8.608446, 41.175531], [-8.60805, 41.175306], [-8.606529, 41.17473], [-8.605908, 41.173848], [-8.605908, 41.173839], [-8.605908, 41.173848], [-8.605899, 41.173848], [-8.605764, 41.173101], [-8.607906, 41.173416], [-8.610705, 41.174415], [-8.614053, 41.174523], [-8.617671, 41.173983], [-8.621334, 41.173614], [-8.624871, 41.173245], [-8.628777, 41.172759], [-8.632827, 41.171895], [-8.636949, 41.170806], [-8.639784, 41.168997], [-8.642619, 41.16699], [-8.645706, 41.165316], [-8.648379, 41.164452], [-8.649288, 41.164011], [-8.649459, 41.163462], [-8.64954, 41.163192], [-8.649558, 41.163165], [-8.649558, 41.163156], [-8.649558, 41.163102], [-8.649576, 41.163021], [-8.64963, 41.162859], [-8.64963, 41.162877], [-8.649648, 41.162868], [-8.649639, 41.162868], [-8.649648, 41.162796], [-8.649684, 41.162661], [-8.649855, 41.162139], [-8.649945, 41.161887], [-8.649918, 41.161869], [-8.649891, 41.161824], [-8.649873, 41.16177], [-8.649999, 41.161536], [-8.65161, 41.161662], [-8.653131, 41.161914], [-8.654742, 41.162211], [-8.654796, 41.162247], [-8.654787, 41.162247], [-8.654778, 41.162229], [-8.65476, 41.16222], [-8.65476, 41.16222], [-8.655921, 41.162166], [-8.657847, 41.161149], [-8.659701, 41.160393], [-8.661501, 41.159691], [-8.663436, 41.158926], [-8.664759, 41.158422], [-8.665938, 41.159421], [-8.666991, 41.160906], [-8.667333, 41.161473], [-8.668917, 41.161005], [-8.670834, 41.161518], [-8.672256, 41.162229], [-8.67456, 41.162823], [-8.676036, 41.162949], [-8.677476, 41.162121], [-8.678988, 41.161302], [-8.680464, 41.160681], [-8.681796, 41.160141], [-8.681904, 41.160159], [-8.682129, 41.160483]]",41.160483,-8.682129,41,Nevogilde,76
1.37e+18,C,,,20000432,1372673017,A,"[[-8.665074, 41.152275], [-8.665119, 41.152302], [-8.665092, 41.152302], [-8.665056, 41.152293], [-8.665083, 41.15232], [-8.665074, 41.152302], [-8.665065, 41.152293], [-8.665083, 41.152302], [-8.665083, 41.152293]]",41.152293,-8.665083,40,Mercado da Foz,9
1.37e+18,A,39089.0,,20000229,1372670912,A,"[[-8.640144, 41.15736], [-8.640144, 41.157369], [-8.639991, 41.157396], [-8.639487, 41.157612], [-8.641116, 41.157918], [-8.641719, 41.157198], [-8.643726, 41.157648], [-8.6454, 41.158116], [-8.646165, 41.15718], [-8.647785, 41.159466], [-8.649243, 41.162274], [-8.646399, 41.164848], [-8.642349, 41.166684], [-8.640981, 41.166801], [-8.64333, 41.16825], [-8.64639, 41.170671], [-8.649828, 41.173515], [-8.653401, 41.176422], [-8.656623, 41.178951], [-8.659305, 41.181219], [-8.661708, 41.183172], [-8.664273, 41.185242], [-8.66673, 41.187627], [-8.66727, 41.190255], [-8.665857, 41.193342], [-8.663607, 41.196492], [-8.660358, 41.198832], [-8.656416, 41.201433], [-8.651673, 41.201901], [-8.650017, 41.202603], [-8.651646, 41.205753], [-8.651943, 41.209992], [-8.653743, 41.214096], [-8.657091, 41.217921], [-8.660808, 41.221827], [-8.664201, 41.225454], [-8.667666, 41.228361], [-8.667351, 41.231601], [-8.667027, 41.234607], [-8.667945, 41.237415], [-8.669322, 41.238873], [-8.670528, 41.238504], [-8.670231, 41.237487], [-8.670033, 41.236623], [-8.670051, 41.236461], [-8.670033, 41.236497], [-8.67006, 41.236515], [-8.670078, 41.236488], [-8.670069, 41.236497], [-8.670051, 41.236587]]",41.236587,-8.670051,31,H. Magalhães Lemos,50
